DKK1 NR0B1 0.0562477330993858
DKK1 NR5A1 0.0621319470105621
DKK1 WT1pKTS 0.0266170101852581
DKK1 FOXL2 0.0224557506452604
DKK1 UGR 0.0185245702539187
DKK1 SOX9 0.040160605609172
DKK1 GATA4 0.0181826127334171
WNT4 DMRT1 0.026868920853656
WNT4 FGF9 0.0134710799040803
WNT4 RSPO1 0.0331791045708422
WNT4 DHH 0.00746742116986792
WNT4 CTNNB1 0.0540390202433573
WNT4 PGD2 0.0150810221720945
WNT4 WT1mKTS 0.0251168031202213
WNT4 SRY 0.0975602057265748
WNT4 DKK1 0.0422902861037148
WNT4 CBX2 0.0948224202408513
WNT4 AMH 0.000954529937208782
WNT4 NR0B1 0.0567767600332511
WNT4 NR5A1 0.0623513904757839
WNT4 WT1pKTS 0.0286360605166816
WNT4 FOXL2 0.0159128996255382
WNT4 UGR 0.027718652785504
WNT4 SOX9 0.0291884157278358
WNT4 GATA4 0.00282069441454655
CBX2 DMRT1 0.0153492723414937
CBX2 FGF9 0.00453770692209883
CBX2 RSPO1 0.0277437111450294
CBX2 DHH 0.0235730108451564
CBX2 CTNNB1 0.0279543177997713
CBX2 PGD2 0.034382612434515
CBX2 WT1mKTS 0.035376782121168
CBX2 SRY 0.00698673239232997
CBX2 DKK1 0.0285754541482938
CBX2 WNT4 0.0789202203527843
CBX2 AMH 0.0235930008373083
CBX2 NR0B1 0.0588927941466441
CBX2 NR5A1 0.0544710388154557
CBX2 WT1pKTS 0.0270126228510921
CBX2 FOXL2 0.0253588992929566
CBX2 UGR 0.0634722102182879
CBX2 SOX9 0.0412793386834403
CBX2 GATA4 0.0297636453646616
AMH DMRT1 0.036649090789716
AMH FGF9 0.0174844129229017
AMH RSPO1 0.012467845575359
AMH DHH 0.0325972976799623
AMH CTNNB1 0.0130500526129872
AMH PGD2 0.0144979737775885
AMH WT1mKTS 0.0420905999975006
AMH SRY 0.0125660222989351
AMH DKK1 0.0258147701857215
AMH WNT4 0.031435981551334
AMH CBX2 0.0148685514756939
AMH NR0B1 0.0413913941585868
AMH NR5A1 0.0220027175807083
AMH WT1pKTS 0.00919010112471983
AMH FOXL2 0.0187366874260125
AMH UGR 0.00556315434185899
AMH SOX9 0.0146297139391519
AMH GATA4 0.0247161382591269
NR0B1 DMRT1 0.0227811787166484
NR0B1 FGF9 0.027779366381534
NR0B1 RSPO1 0.0226352426241512
NR0B1 DHH 0.0310059983283285
NR0B1 CTNNB1 0.0180679572063548
NR0B1 PGD2 0.0374421742011183
NR0B1 WT1mKTS 0.0249017930385682
NR0B1 SRY 0.092385758135037
NR0B1 DKK1 0.0528139797173304
NR0B1 WNT4 0.0564840517574292
NR0B1 CBX2 0.100529067775403
NR0B1 AMH 0.0265317771018731
NR0B1 NR5A1 0.057996420251998
NR0B1 WT1pKTS 0.0352742037298288
NR0B1 FOXL2 0.024079975419381
NR0B1 UGR 0.0282230574267282
NR0B1 SOX9 0.0646725471579034
NR0B1 GATA4 0.0315277840401028
NR5A1 DMRT1 0.0299419701180639
NR5A1 FGF9 0.00751954728161165
NR5A1 RSPO1 0.0395772684858184
NR5A1 DHH 0.0335382209716207
NR5A1 CTNNB1 0.0273085110787289
NR5A1 PGD2 0.023470380742552
NR5A1 WT1mKTS 0.0456875975608235
NR5A1 SRY 0.0452564634231389
NR5A1 DKK1 0.0403721562380769
NR5A1 WNT4 0.0442702128948943
NR5A1 CBX2 0.0769326142696404
NR5A1 AMH 0.0289255641508238
NR5A1 NR0B1 0.0757173503456333
NR5A1 WT1pKTS 0.0215128763461594
NR5A1 FOXL2 0.0116669920638731
NR5A1 UGR 0.0479235143962387
NR5A1 SOX9 0.0478956088577268
NR5A1 GATA4 0.039871303503634
WT1pKTS DMRT1 0.0219596103830689
WT1pKTS FGF9 0.0232962326483354
WT1pKTS RSPO1 0.0266119977060087
WT1pKTS DHH 0.0252698340568253
WT1pKTS CTNNB1 0.0159616838496091
WT1pKTS PGD2 0.0339425510511218
WT1pKTS WT1mKTS 0.0600257010851023
WT1pKTS SRY 0.054919438440927
WT1pKTS DKK1 0.0368027754564252
WT1pKTS WNT4 0.0334312441138232
WT1pKTS CBX2 0.0907659665470821
WT1pKTS AMH 0.0175555064329541
WT1pKTS NR0B1 0.0463736778957056
WT1pKTS NR5A1 0.0627224415160577
WT1pKTS FOXL2 0.0162323588648711
WT1pKTS UGR 0.0445971265636808
WT1pKTS SOX9 0.0622755043339429
WT1pKTS GATA4 0.0295140693682436
FOXL2 DMRT1 -0.00093585255170742
FOXL2 FGF9 0.00135587114259289
FOXL2 RSPO1 -0.00244523367349226
FOXL2 DHH 0.0191762164966758
FOXL2 CTNNB1 0.0244786564515079
FOXL2 PGD2 0.00848180115107561
FOXL2 WT1mKTS 0.00492634043843207
FOXL2 SRY 0.0156484309254364
FOXL2 DKK1 0.0144452125839559
FOXL2 WNT4 0.00883770922622423
FOXL2 CBX2 0.0151315357429751
FOXL2 AMH 0.0273994113408484
FOXL2 NR0B1 0.0158734154845501
FOXL2 NR5A1 0.0133722939526176
FOXL2 WT1pKTS 0.00277334445530714
FOXL2 UGR 0.0146893146452728
FOXL2 SOX9 0.0127013919432892
FOXL2 GATA4 0.00484412086221465
UGR DMRT1 0.018452742332988
UGR FGF9 0.00682715554632762
UGR RSPO1 0.0295913138557112
UGR DHH 0.0275290682805087
UGR CTNNB1 0.0451097424312822
UGR PGD2 0.0284420782606976
UGR WT1mKTS 0.0341911827703103
UGR SRY 0.0540071325898276
UGR DKK1 0.0265721062272898
UGR WNT4 0.0693351736455632
UGR CBX2 0.0944552240776141
UGR AMH 0.00921042640789139
UGR NR0B1 0.0535966735003143
UGR NR5A1 0.0441429651733118
UGR WT1pKTS 0.0417099269927334
UGR FOXL2 0.027517275641107
UGR SOX9 0.0723273312425276
UGR GATA4 0.0350226395601221
SOX9 DMRT1 0.0339503683792804
SOX9 FGF9 0.0442638755949706
SOX9 RSPO1 0.0274374958471373
SOX9 DHH 0.0332961929507777
SOX9 CTNNB1 0.0226226631038102
SOX9 PGD2 0.0433117394381892
SOX9 WT1mKTS 0.0393946984054297
SOX9 SRY 0.0143716419652399
SOX9 DKK1 0.0550034237700618
SOX9 WNT4 0.0572462204686547
SOX9 CBX2 0.0301465433010743
SOX9 AMH 0.0224614579304484
SOX9 NR0B1 0.0306005061796705
SOX9 NR5A1 0.0240624993422628
SOX9 WT1pKTS 0.0315917784898289
SOX9 FOXL2 0.0218477527652719
SOX9 UGR 0.0199060548616435
SOX9 GATA4 0.0340389257152728
GATA4 DMRT1 0.0435326389211052
GATA4 FGF9 0.0293799858444081
GATA4 RSPO1 0.0216396636185339
GATA4 DHH 0.0294214727393912
GATA4 CTNNB1 0.027967299927357
GATA4 PGD2 0.033842954876357
GATA4 WT1mKTS 0.0497837234594109
GATA4 SRY 0.0628181275274731
GATA4 DKK1 0.0369990471831831
GATA4 WNT4 0.0327133716007158
GATA4 CBX2 0.0639756703280231
GATA4 AMH 0.0312560421811221
GATA4 NR0B1 0.0462058833986042
GATA4 NR5A1 0.0588707658220745
GATA4 WT1pKTS 0.0345904512299912
GATA4 FOXL2 0.0305738365095672
GATA4 UGR 0.0309666905712681
GATA4 SOX9 0.0349836512766991
