CTNNB1 SOX9 0.0151714292444105
CTNNB1 GATA4 0.0339075683424092
PGD2 DMRT1 0.0169903764150139
PGD2 FGF9 0.0195821536189776
PGD2 RSPO1 0.0108283720037572
PGD2 DHH 0.00258197351373543
PGD2 CTNNB1 0.00956360996118841
PGD2 WT1mKTS 0.00268805449939002
PGD2 SRY 0.0191009067157811
PGD2 DKK1 0.000552875339104098
PGD2 WNT4 0.00537559663208344
PGD2 CBX2 0.00301713774786991
PGD2 AMH 0.0111625665238427
PGD2 NR0B1 0.00607240911446126
PGD2 NR5A1 0.00825198417514822
PGD2 WT1pKTS 0.00774168457262659
PGD2 FOXL2 0.00548537402279081
PGD2 UGR 0.0165350276732959
PGD2 SOX9 0.0237472301585531
PGD2 GATA4 9.99549183667251e-05
WT1mKTS DMRT1 0.0263971086432237
WT1mKTS FGF9 0.0205160682536248
WT1mKTS RSPO1 0.0277270428593933
WT1mKTS DHH 0.014930654897809
WT1mKTS CTNNB1 0.0327753522856781
WT1mKTS PGD2 0.0105795649748379
WT1mKTS SRY 0.0183027766219871
WT1mKTS DKK1 0.0234467246784703
WT1mKTS WNT4 0.0475832384774562
WT1mKTS CBX2 0.040154463334991
WT1mKTS AMH 0.0277691585609839
WT1mKTS NR0B1 0.0311141770398774
WT1mKTS NR5A1 0.036034758177317
WT1mKTS WT1pKTS 0.0675541723671168
WT1mKTS FOXL2 0.0204655547450526
WT1mKTS UGR 0.0284802711131111
WT1mKTS SOX9 0.0395538307415888
WT1mKTS GATA4 0.0293996019364181
SRY DMRT1 0.0208205664747325
SRY FGF9 0.00604972564892241
SRY RSPO1 0.0195485888556665
SRY DHH 0.0194297438879976
SRY CTNNB1 0.033470851825097
SRY PGD2 -0.00185111263225447
SRY WT1mKTS 0.0256748176922389
SRY DKK1 0.03858351450113
SRY WNT4 0.0241801520997136
SRY CBX2 0.0402372481188104
SRY AMH 0.00876728109254627
SRY NR0B1 0.0273815285021044
SRY NR5A1 0.0309882683665668
SRY WT1pKTS 0.0351355040279461
SRY FOXL2 0.0189163813543578
SRY UGR 0.0320956457376514
SRY SOX9 0.00563927520836773
SRY GATA4 0.0190829059057124
DKK1 DMRT1 0.0214305718181648
DKK1 FGF9 0.0285407418219941
DKK1 RSPO1 0.00488122104142709
DKK1 DHH 0.0258149145649754
DKK1 CTNNB1 0.0086272832437287
DKK1 PGD2 0.0156637610296339
DKK1 WT1mKTS 0.0104747362735585
DKK1 SRY 0.0210038982486436
DKK1 WNT4 0.000926122477993205
DKK1 CBX2 0.0174406336302218
DKK1 AMH 0.0169559620605765
DKK1 NR0B1 0.00165158990496589
DKK1 NR5A1 0.0246201908521822
DKK1 WT1pKTS 0.0123526143419085
DKK1 FOXL2 0.0134618486274616
DKK1 UGR 0.00966856728115122
DKK1 SOX9 0.0256532364332039
DKK1 GATA4 0.00126772136203413
WNT4 DMRT1 0.0122371782130332
WNT4 FGF9 0.0151088992915322
WNT4 RSPO1 0.0485399539804462
WNT4 DHH 0.0227874619214134
WNT4 CTNNB1 0.0551191458160128
WNT4 PGD2 0.0141140591926943
WNT4 WT1mKTS 0.0365567077551091
WNT4 SRY 0.0547835571994243
WNT4 DKK1 0.0144838348194965
WNT4 CBX2 0.0442526123593095
WNT4 AMH 0.0161560295580441
WNT4 NR0B1 0.0371719802750146
WNT4 NR5A1 0.0554838585529795
WNT4 WT1pKTS 0.0492344126340704
WNT4 FOXL2 0.0357324730410733
WNT4 UGR 0.0360955435919483
WNT4 SOX9 0.0176587196490325
WNT4 GATA4 0.0344865123141093
CBX2 DMRT1 0.0171022287954188
CBX2 FGF9 0.0105415921645254
CBX2 RSPO1 0.0354425983265438
CBX2 DHH 0.0109699938833145
CBX2 CTNNB1 0.0319625066084804
CBX2 PGD2 0.0131141775490225
CBX2 WT1mKTS 0.0495615509791759
CBX2 SRY 0.0427858130986753
CBX2 DKK1 0.0137358466088696
CBX2 WNT4 0.0502191884307672
CBX2 AMH 0.0112853826468822
CBX2 NR0B1 0.0425405170914323
CBX2 NR5A1 0.0465041712001052
CBX2 WT1pKTS 0.0630345838775647
CBX2 FOXL2 0.0246755880268351
CBX2 UGR 0.077947377866739
CBX2 SOX9 0.0294790166829661
CBX2 GATA4 0.0422261409566227
AMH DMRT1 0.01620068287673
AMH FGF9 0.019621262851652
AMH RSPO1 0.0062786798518456
AMH DHH 0.0214628781102033
AMH CTNNB1 0.00525244367580192
AMH PGD2 0.0132792586318233
AMH WT1mKTS 0.00348773888394532
AMH SRY 0.00326332501750729
AMH DKK1 0.00375104430908931
AMH WNT4 0.00789572066324079
AMH CBX2 0.0176640390399828
AMH NR0B1 0.00335341731254992
AMH NR5A1 0.0162132109763545
AMH WT1pKTS 0.0044010098377237
AMH FOXL2 0.00438375214007354
AMH UGR 0.0158274281636153
AMH SOX9 0.00697646870314125
AMH GATA4 0.00492547746414359
NR0B1 DMRT1 0.0151381708574721
NR0B1 FGF9 0.017494776572731
NR0B1 RSPO1 0.0406958259171484
NR0B1 DHH 0.0152318513820576
NR0B1 CTNNB1 0.0377919806041849
NR0B1 PGD2 0.00653737634988747
NR0B1 WT1mKTS 0.0370706257764865
NR0B1 SRY 0.0647809205004814
NR0B1 DKK1 0.0428738119241068
NR0B1 WNT4 0.0423789358857427
NR0B1 CBX2 0.0275951496706758
NR0B1 AMH 0.0079192157509956
NR0B1 NR5A1 0.0542832798381767
NR0B1 WT1pKTS 0.0334858230864076
NR0B1 FOXL2 0.028456667974314
NR0B1 UGR 0.0249177166704327
NR0B1 SOX9 0.0274478096492273
NR0B1 GATA4 0.0283295799440747
NR5A1 DMRT1 0.0309334751267618
NR5A1 FGF9 0.00633688856413121
NR5A1 RSPO1 0.0270567388955284
NR5A1 DHH 0.000542964619028841
NR5A1 CTNNB1 0.0345259267893401
NR5A1 PGD2 0.0141313991552814
NR5A1 WT1mKTS 0.0438078160045514
NR5A1 SRY 0.0405024554048625
NR5A1 DKK1 0.0295718283684728
NR5A1 WNT4 0.0346800954806151
NR5A1 CBX2 0.0522728117323031
NR5A1 AMH 0.0200202019690775
NR5A1 NR0B1 0.0481243208852223
NR5A1 WT1pKTS 0.0436808110094356
NR5A1 FOXL2 0.041410356490682
NR5A1 UGR 0.0692988913413439
NR5A1 SOX9 0.0448586239086269
NR5A1 GATA4 0.0414898696309411
WT1pKTS DMRT1 0.0382141561173828
WT1pKTS FGF9 0.0122800796824475
WT1pKTS RSPO1 0.0486149520551685
WT1pKTS DHH 0.0109145988547144
WT1pKTS CTNNB1 0.0396286407295595
WT1pKTS PGD2 0.015747886368941
WT1pKTS WT1mKTS 0.0495542539582626
WT1pKTS SRY 0.0360706214224502
WT1pKTS DKK1 0.0208213796691111
WT1pKTS WNT4 0.0360922222520852
WT1pKTS CBX2 0.0543808098171317
WT1pKTS AMH 0.0342940657572527
WT1pKTS NR0B1 0.0490032443843927
WT1pKTS NR5A1 0.0261789047835774
WT1pKTS FOXL2 0.0483666575499715
WT1pKTS UGR 0.051299786070726
WT1pKTS SOX9 0.0360464947363276
WT1pKTS GATA4 0.0233075617251211
FOXL2 DMRT1 0.0193816658457533
FOXL2 FGF9 0.0164958133281413
FOXL2 RSPO1 0.049398625263625
FOXL2 DHH 0.00401667854486479
FOXL2 CTNNB1 0.0416069666333002
FOXL2 PGD2 0.00951015222575046
FOXL2 WT1mKTS 0.0403799540298279
FOXL2 SRY 0.0281309972673342
FOXL2 DKK1 0.0511086997380858
FOXL2 WNT4 0.0203724287613202
FOXL2 CBX2 0.00992095584525806
FOXL2 AMH 0.0135572049048796
FOXL2 NR0B1 0.0498280628400987
FOXL2 NR5A1 0.0449964936951269
FOXL2 WT1pKTS 0.0279110344362201
FOXL2 UGR 0.034929390949024
FOXL2 SOX9 0.0344070943397446
FOXL2 GATA4 0.0415462295324159
UGR DMRT1 0.0229231735573292
UGR FGF9 0.0153566812795518
UGR RSPO1 0.030957539055912
UGR DHH 0.0164322469190946
UGR CTNNB1 0.0282080276605193
UGR PGD2 0.00585548757721387
UGR WT1mKTS 0.0333289651332316
UGR SRY 0.0489783286818644
UGR DKK1 0.027441989711671
UGR WNT4 0.0305622519681885
UGR CBX2 0.0471547825717169
UGR AMH 0.0108546973870307
UGR NR0B1 0.0392705876119147
UGR NR5A1 0.0497636606394034
UGR WT1pKTS 0.0369608571218141
UGR FOXL2 0.0180670175458854
UGR SOX9 0.0244591128582981
UGR GATA4 0.0224921436088288
SOX9 DMRT1 0.0134205880519333
SOX9 FGF9 0.013814653542988
SOX9 RSPO1 0.0176411597472974
SOX9 DHH 0.0183126012275608
SOX9 CTNNB1 0.00979141884041721
SOX9 PGD2 0.0220433648222718
SOX9 WT1mKTS 0.000965626159974616
SOX9 SRY 0.0191082959723745
SOX9 DKK1 0.0117986252489126
SOX9 WNT4 0.0049218314748116
SOX9 CBX2 0.00691224670430097
SOX9 AMH 0.019294646492875
SOX9 NR0B1 0.00516342780260757
SOX9 NR5A1 0.012705390510789
SOX9 WT1pKTS 0.0164250183370152
SOX9 FOXL2 -0.00179423346903027
SOX9 UGR 0.010371657912743
SOX9 GATA4 0.00426483183871574
GATA4 DMRT1 0.014163544458489
GATA4 FGF9 0.0187432110729024
GATA4 RSPO1 0.0291113031359784
GATA4 DHH 0.0170937872991902
GATA4 CTNNB1 0.039166641512175
GATA4 PGD2 0.024296372216626
GATA4 WT1mKTS 0.042551343943282
GATA4 SRY 0.0274326575954032
GATA4 DKK1 0.0219154789923789
GATA4 WNT4 0.041680389765549
GATA4 CBX2 0.0372016555787531
GATA4 AMH 0.0229722606892591
GATA4 NR0B1 0.0308762593986208
GATA4 NR5A1 0.0382156678373091
GATA4 WT1pKTS 0.0614369162593584
GATA4 FOXL2 0.038062982416642
GATA4 UGR 0.0365834294794351
GATA4 SOX9 0.00827955742671473
